# Task,   Job,     Period,   Response, DL Miss?,   Lateness,  Tardiness, Forced?,       ACET,  Preemptions,   Migrations
# task NAME=base_task PID=15080 COST=10000000 PERIOD=40000000 CPU=0
 15080,   323,   40000000,    8353280,        0,  -12646720,          0,       0,    5395210,            8,            0
 15080,   324,   40000000,    8127021,        0,  -12872979,          0,       0,    5111752,            8,            0
 15080,   325,   40000000,    9084135,        0,  -11915865,          0,       0,    5764384,            8,            0
 15080,   326,   40000000,    7781827,        0,  -13218173,          0,       0,    5019812,            8,            0
 15080,   327,   40000000,   11229895,        0,   -9770105,          0,       0,    7974954,            8,            0
 15080,   328,   40000000,    5134562,        0,  -15865438,          0,       0,    4801411,            8,            0
 15080,   329,   40000000,    9822652,        0,  -11177348,          0,       0,    7277570,            8,            0
 15080,   330,   40000000,   16566221,        0,   -4433779,          0,       0,   10885208,            8,            0
 15080,   331,   40000000,   12040471,        0,   -8959529,          0,       0,    5760777,            8,            0
 15080,   332,   40000000,   11226527,        0,   -9773473,          0,       0,    7419380,            8,            0
 15080,   333,   40000000,    5654633,        0,  -15345367,          0,       0,    5072614,            8,            0
 15080,   334,   40000000,   10861393,        0,  -10138607,          0,       0,    7200818,            8,            0
 15080,   335,   40000000,    8479228,        0,  -12520772,          0,       0,    5779978,            8,            0
 15080,   336,   40000000,    8604973,        0,  -12395027,          0,       0,    5804247,            8,            0
 15080,   337,   40000000,   10873571,        0,  -10126429,          0,       0,    6031464,            8,            0
 15080,   338,   40000000,    5570745,        0,  -15429255,          0,       0,    4946961,            8,            0
 15080,   339,   40000000,    6070972,        0,  -14929028,          0,       0,    5524427,            8,            0
 15080,   340,   40000000,    8607574,        0,  -12392426,          0,       0,    6000072,            8,            0
 15080,   341,   40000000,    9177597,        0,  -11822403,          0,       0,    6042763,            8,            0
 15080,   342,   40000000,   10889024,        0,  -10110976,          0,       0,    6336916,            8,            0
 15080,   343,   40000000,     445144,        0,  -20554856,          0,       1,          0,            0,            0
# task NAME=base_task PID=15372 COST=10000000 PERIOD=40000000 CPU=0
 15372,     2,   40000000,       8328,        0,  -20991672,          0,       0,       1715,            0,            0
 15372,     3,   40000000,      91277,        0,  -20908723,          0,       0,      10404,            0,            0
 15372,     4,   40000000,  128300984,        1,  107300984,  107300984,       0,   56918992,            0,            0
 15372,     5,   40000000,      39106,        0,  -20960894,          0,       0,      33929,            1,            0
 15372,     6,   40000000,    6720494,        0,  -14279506,          0,       0,    2533050,            3,            0
 15372,     7,   40000000,    5098435,        0,  -15901565,          0,       0,    2048265,            3,            0
 15372,     8,   40000000,    5790812,        0,  -15209188,          0,       0,    2226105,            3,            0
 15372,     9,   40000000,    6006892,        0,  -14993108,          0,       0,    2204148,            3,            0
 15372,    10,   40000000,    8278145,        0,  -12721855,          0,       0,    2858702,            3,            0
 15372,    11,   40000000,    7616225,        0,  -13383775,          0,       0,    2683593,            3,            0
 15372,    12,   40000000,    5358942,        0,  -15641058,          0,       0,    2079118,            3,            0
 15372,    13,   40000000,    6382527,        0,  -14617473,          0,       0,    2736284,            3,            0
 15372,    14,   40000000,    9714161,        0,  -11285839,          0,       0,    2685927,            3,            0
 15372,    15,   40000000,    8333509,        0,  -12666491,          0,       0,    2663404,            3,            0
 15372,    16,   40000000,   17850239,        0,   -3149761,          0,       0,    5905115,            3,            0
 15372,    17,   40000000,   10680497,        0,  -10319503,          0,       0,    2816470,            3,            0
 15372,    18,   40000000,    7460079,        0,  -13539921,          0,       0,    2901327,            3,            0
 15372,    19,   40000000,   11193741,        0,   -9806259,          0,       0,    3211634,            3,            0
 15372,    20,   40000000,    8484887,        0,  -12515113,          0,       0,    2916858,            3,            0
 15372,    21,   40000000,    9940241,        0,  -11059759,          0,       0,    4194499,            3,            0
 15372,    22,   40000000,    8658678,        0,  -12341322,          0,       0,    2819193,            3,            0
 15372,    23,   40000000,   10518683,        0,  -10481317,          0,       0,    2862755,            3,            0
 15372,    24,   40000000,   10083893,        0,  -10916107,          0,       0,    3040341,            3,            0
 15372,    25,   40000000,   10659647,        0,  -10340353,          0,       0,    3577567,            3,            0
 15372,    26,   40000000,   10884150,        0,  -10115850,          0,       0,    4845735,            3,            0
 15372,    27,   40000000,    7987278,        0,  -13012722,          0,       0,    3024307,            3,            0
 15372,    28,   40000000,   10988528,        0,  -10011472,          0,       0,    3364266,            3,            0
 15372,    29,   40000000,    8357991,        0,  -12642009,          0,       0,    3168836,            3,            0
 15372,    30,   40000000,   11809454,        0,   -9190546,          0,       0,    3800973,            3,            0
 15372,    31,   40000000,    8147016,        0,  -12852984,          0,       0,    2990798,            3,            0
 15372,    32,   40000000,    7947147,        0,  -13052853,          0,       0,    3171507,            3,            0
 15372,    33,   40000000,    8694400,        0,  -12305600,          0,       0,    3125731,            3,            0
 15372,    34,   40000000,    8689667,        0,  -12310333,          0,       0,    3308105,            3,            0
 15372,    35,   40000000,   10218428,        0,  -10781572,          0,       0,    3542389,            3,            0
 15372,    36,   40000000,    8716945,        0,  -12283055,          0,       0,    3278409,            3,            0
 15372,    37,   40000000,    6476473,        0,  -14523527,          0,       0,    1871177,            3,            0
 15372,    38,   40000000,    7712900,        0,  -13287100,          0,       0,    2870657,            3,            0
 15372,    39,   40000000,   10320771,        0,  -10679229,          0,       0,    2917785,            3,            0
 15372,    40,   40000000,    8503769,        0,  -12496231,          0,       0,    3021477,            3,            0
 15372,    41,   40000000,   16337926,        0,   -4662074,          0,       0,    5354170,            3,            0
 15372,    42,   40000000,    7798607,        0,  -13201393,          0,       0,    2817373,            3,            0
 15372,    43,   40000000,   10651931,        0,  -10348069,          0,       0,    3193836,            3,            0
 15372,    44,   40000000,   11297273,        0,   -9702727,          0,       0,    3110521,            3,            0
 15372,    45,   40000000,    9765216,        0,  -11234784,          0,       0,    3246244,            3,            0
 15372,    46,   40000000,   11231335,        0,   -9768665,          0,       0,    4323310,            3,            0
 15372,    47,   40000000,    7675615,        0,  -13324385,          0,       0,    3283720,            3,            0
 15372,    48,   40000000,   10743757,        0,  -10256243,          0,       0,    3181052,            3,            0
 15372,    49,   40000000,    8571222,        0,  -12428778,          0,       0,    3086851,            3,            0
 15372,    50,   40000000,   10510211,        0,  -10489789,          0,       0,    3804502,            3,            0
 15372,    51,   40000000,    8227860,        0,  -12772140,          0,       0,    3110218,            3,            0
 15372,    52,   40000000,    7930991,        0,  -13069009,          0,       0,    3291635,            3,            0
 15372,    53,   40000000,    7907255,        0,  -13092745,          0,       0,    3188594,            3,            0
 15372,    54,   40000000,    8470658,        0,  -12529342,          0,       0,    3136279,            3,            0
 15372,    55,   40000000,    9697595,        0,  -11302405,          0,       0,    3295261,            3,            0
 15372,    56,   40000000,    8740773,        0,  -12259227,          0,       0,    3379008,            3,            0
 15372,    57,   40000000,    8565603,        0,  -12434397,          0,       0,    3542392,            3,            0
 15372,    58,   40000000,    8539095,        0,  -12460905,          0,       0,    3150258,            3,            0
 15372,    59,   40000000,    8287483,        0,  -12712517,          0,       0,    3297488,            3,            0
 15372,    60,   40000000,    9623507,        0,  -11376493,          0,       0,    3010999,            3,            0
 15372,    61,   40000000,   11435189,        0,   -9564811,          0,       0,    5387513,            3,            0
 15372,    62,   40000000,    6168851,        0,  -14831149,          0,       0,    2350203,            3,            0
 15372,    63,   40000000,   10604494,        0,  -10395506,          0,       0,    3518371,            3,            0
 15372,    64,   40000000,   10583071,        0,  -10416929,          0,       0,    3027870,            3,            0
 15372,    65,   40000000,    9938035,        0,  -11061965,          0,       0,    4476866,            3,            0
 15372,    66,   40000000,   14545509,        0,   -6454491,          0,       0,    3666106,            3,            0
 15372,    67,   40000000,    9728784,        0,  -11271216,          0,       0,    3207974,            3,            0
 15372,    68,   40000000,   10132480,        0,  -10867520,          0,       0,    3775980,            3,            0
 15372,    69,   40000000,    8446204,        0,  -12553796,          0,       0,    3193931,            3,            0
 15372,    70,   40000000,    9686775,        0,  -11313225,          0,       0,    3046837,            3,            0
 15372,    71,   40000000,   11007272,        0,   -9992728,          0,       0,    5281293,            3,            0
 15372,    72,   40000000,    8704645,        0,  -12295355,          0,       0,    3005192,            3,            0
 15372,    73,   40000000,   11328704,        0,   -9671296,          0,       0,    5030872,            3,            0
 15372,    74,   40000000,    8199779,        0,  -12800221,          0,       0,    3330233,            3,            0
 15372,    75,   40000000,   11602875,        0,   -9397125,          0,       0,    3655251,            3,            0
 15372,    76,   40000000,    8465229,        0,  -12534771,          0,       0,    3572411,            3,            0
 15372,    77,   40000000,    8584822,        0,  -12415178,          0,       0,    3030695,            3,            0
 15372,    78,   40000000,   10956488,        0,  -10043512,          0,       0,    3846494,            3,            0
 15372,    79,   40000000,    7967067,        0,  -13032933,          0,       0,    3352122,            3,            0
 15372,    80,   40000000,    9995323,        0,  -11004677,          0,       0,    3090617,            3,            0
 15372,    81,   40000000,   13352728,        0,   -7647272,          0,       0,    5883341,            3,            0
 15372,    82,   40000000,   22594755,        1,    1594755,    1594755,       0,    7053687,            1,            0
 15372,    83,   40000000,      46257,        0,  -20953743,          0,       0,      40118,            1,            0
 15372,    84,   40000000,   10356640,        0,  -10643360,          0,       0,    2843738,            3,            0
 15372,    85,   40000000,    9620889,        0,  -11379111,          0,       0,    3736532,            3,            0
 15372,    86,   40000000,    8624624,        0,  -12375376,          0,       0,    3027219,            3,            0
 15372,    87,   40000000,    9075695,        0,  -11924305,          0,       0,    2637046,            3,            0
 15372,    88,   40000000,    6227999,        0,  -14772001,          0,       0,    1980715,            3,            0
 15372,    89,   40000000,    8977454,        0,  -12022546,          0,       0,    3546344,            3,            0
 15372,    90,   40000000,    8241525,        0,  -12758475,          0,       0,    2946650,            3,            0
 15372,    91,   40000000,   10952539,        0,  -10047461,          0,       0,    5097045,            3,            0
 15372,    92,   40000000,   10170859,        0,  -10829141,          0,       0,    3070850,            3,            0
 15372,    93,   40000000,   11979364,        0,   -9020636,          0,       0,    5553668,            3,            0
 15372,    94,   40000000,    7947444,        0,  -13052556,          0,       0,    2743374,            3,            0
 15372,    95,   40000000,    5618023,        0,  -15381977,          0,       0,    2060205,            3,            0
 15372,    96,   40000000,    6355526,        0,  -14644474,          0,       0,    2282262,            3,            0
 15372,    97,   40000000,    7243403,        0,  -13756597,          0,       0,    2133867,            3,            0
 15372,    98,   40000000,    7370376,        0,  -13629624,          0,       0,    2262628,            3,            0
 15372,    99,   40000000,    6140799,        0,  -14859201,          0,       0,    2438440,            3,            0
 15372,   100,   40000000,    6525210,        0,  -14474790,          0,       0,    2149857,            3,            0
 15372,   101,   40000000,    5354258,        0,  -15645742,          0,       0,    2002213,            3,            0
 15372,   102,   40000000,    8523227,        0,  -12476773,          0,       0,    2074355,            3,            0
 15372,   103,   40000000,    6447693,        0,  -14552307,          0,       0,    2296305,            3,            0
 15372,   104,   40000000,    8608270,        0,  -12391730,          0,       0,    2258719,            3,            0
 15372,   105,   40000000,    5690637,        0,  -15309363,          0,       0,    2100507,            3,            0
 15372,   106,   40000000,    8396738,        0,  -12603262,          0,       0,    3767885,            3,            0
 15372,   107,   40000000,    8849149,        0,  -12150851,          0,       0,    2197118,            3,            0
 15372,   108,   40000000,    5993500,        0,  -15006500,          0,       0,    2174072,            3,            0
 15372,   109,   40000000,    7132547,        0,  -13867453,          0,       0,    2585101,            3,            0
 15372,   110,   40000000,    6538030,        0,  -14461970,          0,       0,    2322959,            3,            0
 15372,   111,   40000000,    7050003,        0,  -13949997,          0,       0,    2511089,            3,            0
 15372,   112,   40000000,    7333446,        0,  -13666554,          0,       0,    2629777,            3,            0
 15372,   113,   40000000,    4909683,        0,  -16090317,          0,       0,    1756577,            3,            0
 15372,   114,   40000000,   10546185,        0,  -10453815,          0,       0,    2452391,            3,            0
 15372,   115,   40000000,    7776703,        0,  -13223297,          0,       0,    2723749,            3,            0
 15372,   116,   40000000,    7504373,        0,  -13495627,          0,       0,    2715115,            3,            0
 15372,   117,   40000000,   10704004,        0,  -10295996,          0,       0,    3179313,            3,            0
 15372,   118,   40000000,    8264066,        0,  -12735934,          0,       0,    2643093,            3,            0
 15372,   119,   40000000,   10834398,        0,  -10165602,          0,       0,    4719571,            3,            0
 15372,   120,   40000000,    6880315,        0,  -14119685,          0,       0,    2292724,            3,            0
 15372,   121,   40000000,    9583924,        0,  -11416076,          0,       0,    4343778,            3,            0
 15372,   122,   40000000,    8875725,        0,  -12124275,          0,       0,    2518965,            3,            0
 15372,   123,   40000000,    5496616,        0,  -15503384,          0,       0,    2055976,            3,            0
 15372,   124,   40000000,   10180344,        0,  -10819656,          0,       0,    2177964,            3,            0
 15372,   125,   40000000,    6385554,        0,  -14614446,          0,       0,    2422104,            3,            0
 15372,   126,   40000000,    6223374,        0,  -14776626,          0,       0,    2523433,            3,            0
 15372,   127,   40000000,    7988352,        0,  -13011648,          0,       0,    2849601,            3,            0
 15372,   128,   40000000,    6053653,        0,  -14946347,          0,       0,    2326404,            3,            0
 15372,   129,   40000000,    6446753,        0,  -14553247,          0,       0,    2496133,            3,            0
 15372,   130,   40000000,    6714469,        0,  -14285531,          0,       0,    2491696,            3,            0
 15372,   131,   40000000,    7297338,        0,  -13702662,          0,       0,    2592784,            3,            0
 15372,   132,   40000000,    8007676,        0,  -12992324,          0,       0,    2418500,            3,            0
 15372,   133,   40000000,    6908970,        0,  -14091030,          0,       0,    2494578,            3,            0
 15372,   134,   40000000,    6976504,        0,  -14023496,          0,       0,    2826322,            3,            0
 15372,   135,   40000000,    6619220,        0,  -14380780,          0,       0,    2680863,            3,            0
 15372,   136,   40000000,    6705968,        0,  -14294032,          0,       0,    2587439,            3,            0
 15372,   137,   40000000,   10371585,        0,  -10628415,          0,       0,    2692746,            3,            0
 15372,   138,   40000000,    5436325,        0,  -15563675,          0,       0,    1860571,            3,            0
 15372,   139,   40000000,    9558365,        0,  -11441635,          0,       0,    3991629,            3,            0
 15372,   140,   40000000,    7223349,        0,  -13776651,          0,       0,    2647229,            3,            0
 15372,   141,   40000000,    9290031,        0,  -11709969,          0,       0,    3968593,            3,            0
 15372,   142,   40000000,    8986701,        0,  -12013299,          0,       0,    2746092,            3,            0
 15372,   143,   40000000,   10311823,        0,  -10688177,          0,       0,    4156461,            3,            0
 15372,   144,   40000000,    8053774,        0,  -12946226,          0,       0,    2704825,            3,            0
 15372,   145,   40000000,    7710612,        0,  -13289388,          0,       0,    3181309,            3,            0
 15372,   146,   40000000,    7447718,        0,  -13552282,          0,       0,    2665402,            3,            0
 15372,   147,   40000000,    8394267,        0,  -12605733,          0,       0,    2536338,            3,            0
 15372,   148,   40000000,    7513036,        0,  -13486964,          0,       0,    2656582,            3,            0
 15372,   149,   40000000,    6869788,        0,  -14130212,          0,       0,    2713064,            3,            0
 15372,   150,   40000000,    6847948,        0,  -14152052,          0,       0,    2670033,            3,            0
 15372,   151,   40000000,    7003142,        0,  -13996858,          0,       0,    2619120,            3,            0
 15372,   152,   40000000,    8938503,        0,  -12061497,          0,       0,    2199917,            3,            0
 15372,   153,   40000000,    6440713,        0,  -14559287,          0,       0,    2285031,            3,            0
 15372,   154,   40000000,    9538674,        0,  -11461326,          0,       0,    3801750,            3,            0
 15372,   155,   40000000,    7166933,        0,  -13833067,          0,       0,    2686156,            3,            0
 15372,   156,   40000000,    9178224,        0,  -11821776,          0,       0,    4197688,            3,            0
 15372,   157,   40000000,    7481424,        0,  -13518576,          0,       0,    2069955,            3,            0
 15372,   158,   40000000,    6315869,        0,  -14684131,          0,       0,    2487697,            3,            0
 15372,   159,   40000000,    6884279,        0,  -14115721,          0,       0,    2523145,            3,            0
 15372,   160,   40000000,    5673001,        0,  -15326999,          0,       0,    2071049,            3,            0
 15372,   161,   40000000,    6271689,        0,  -14728311,          0,       0,    2477624,            3,            0
 15372,   162,   40000000,    8086714,        0,  -12913286,          0,       0,    2533475,            3,            0
 15372,   163,   40000000,    5476906,        0,  -15523094,          0,       0,    1919151,            3,            0
 15372,   164,   40000000,    7162507,        0,  -13837493,          0,       0,    2487107,            3,            0
 15372,   165,   40000000,    6352824,        0,  -14647176,          0,       0,    2323762,            3,            0
 15372,   166,   40000000,    6926327,        0,  -14073673,          0,       0,    2620054,            3,            0
 15372,   167,   40000000,   10902598,        0,  -10097402,          0,       0,    2831153,            3,            0
 15372,   168,   40000000,    7927416,        0,  -13072584,          0,       0,    2948084,            3,            0
 15372,   169,   40000000,   11543839,        0,   -9456161,          0,       0,    2888273,            3,            0
 15372,   170,   40000000,    7029229,        0,  -13970771,          0,       0,    2517363,            3,            0
 15372,   171,   40000000,    9405437,        0,  -11594563,          0,       0,    4033247,            3,            0
 15372,   172,   40000000,   10266663,        0,  -10733337,          0,       0,    2584874,            3,            0
 15372,   173,   40000000,    8492078,        0,  -12507922,          0,       0,    3662341,            3,            0
 15372,   174,   40000000,    9378097,        0,  -11621903,          0,       0,    2671991,            3,            0
 15372,   175,   40000000,    7941037,        0,  -13058963,          0,       0,    2880470,            3,            0
 15372,   176,   40000000,    9305536,        0,  -11694464,          0,       0,    2610579,            3,            0
 15372,   177,   40000000,    9455426,        0,  -11544574,          0,       0,    2734470,            3,            0
 15372,   178,   40000000,    7295835,        0,  -13704165,          0,       0,    2720297,            3,            0
 15372,   179,   40000000,    7397209,        0,  -13602791,          0,       0,    2626711,            3,            0
 15372,   180,   40000000,    8176957,        0,  -12823043,          0,       0,    2871017,            3,            0
 15372,   181,   40000000,    6990259,        0,  -14009741,          0,       0,    2399120,            3,            0
 15372,   182,   40000000,    7380444,        0,  -13619556,          0,       0,    2614526,            3,            0
 15372,   183,   40000000,    7546391,        0,  -13453609,          0,       0,    2723498,            3,            0
 15372,   184,   40000000,    7801153,        0,  -13198847,          0,       0,    2627014,            3,            0
 15372,   185,   40000000,    7877778,        0,  -13122222,          0,       0,    3070034,            3,            0
 15372,   186,   40000000,    6872656,        0,  -14127344,          0,       0,    2683815,            3,            0
 15372,   187,   40000000,   11407055,        0,   -9592945,          0,       0,    2702989,            3,            0
 15372,   188,   40000000,    5034161,        0,  -15965839,          0,       0,    1878288,            3,            0
 15372,   189,   40000000,    9833012,        0,  -11166988,          0,       0,    4229818,            3,            0
 15372,   190,   40000000,    7010425,        0,  -13989575,          0,       0,    2622084,            3,            0
 15372,   191,   40000000,    9323156,        0,  -11676844,          0,       0,    2827621,            3,            0
 15372,   192,   40000000,   13640491,        0,   -7359509,          0,       0,    3412130,            3,            0
 15372,   193,   40000000,    8923201,        0,  -12076799,          0,       0,    3310307,            3,            0
 15372,   194,   40000000,   11048082,        0,   -9951918,          0,       0,    2803852,            3,            0
 15372,   195,   40000000,    9613615,        0,  -11386385,          0,       0,    3211414,            3,            0
 15372,   196,   40000000,    9622528,        0,  -11377472,          0,       0,    4486149,            3,            0
 15372,   197,   40000000,   10167699,        0,  -10832301,          0,       0,    2546998,            3,            0
 15372,   198,   40000000,    9930091,        0,  -11069909,          0,       0,    4137750,            3,            0
 15372,   199,   40000000,    9803808,        0,  -11196192,          0,       0,    4049700,            3,            0
 15372,   200,   40000000,    7053358,        0,  -13946642,          0,       0,    2687055,            3,            0
 15372,   201,   40000000,   10761564,        0,  -10238436,          0,       0,    2779946,            3,            0
 15372,   202,   40000000,    7902026,        0,  -13097974,          0,       0,    2419188,            3,            0
 15372,   203,   40000000,    7192188,        0,  -13807812,          0,       0,    2690880,            3,            0
 15372,   204,   40000000,    7205944,        0,  -13794056,          0,       0,    2515595,            3,            0
 15372,   205,   40000000,    7469645,        0,  -13530355,          0,       0,    2822905,            3,            0
 15372,   206,   40000000,    6512925,        0,  -14487075,          0,       0,    2377052,            3,            0
 15372,   207,   40000000,    7588669,        0,  -13411331,          0,       0,    2402351,            3,            0
 15372,   208,   40000000,    7330062,        0,  -13669938,          0,       0,    2524683,            3,            0
 15372,   209,   40000000,    7859549,        0,  -13140451,          0,       0,    2476161,            3,            0
 15372,   210,   40000000,    7101346,        0,  -13898654,          0,       0,    2564155,            3,            0
 15372,   211,   40000000,    7079350,        0,  -13920650,          0,       0,    2722565,            3,            0
 15372,   212,   40000000,    8214885,        0,  -12785115,          0,       0,    2807649,            3,            0
 15372,   213,   40000000,    4932726,        0,  -16067274,          0,       0,    1792967,            3,            0
 15372,   214,   40000000,   11672760,        0,   -9327240,          0,       0,    3584571,            3,            0
 15372,   215,   40000000,    5991797,        0,  -15008203,          0,       0,    2073151,            3,            0
 15372,   216,   40000000,   15613151,        0,   -5386849,          0,       0,    5769315,            3,            0
 15372,   217,   40000000,    8690780,        0,  -12309220,          0,       0,    1891733,            3,            0
 15372,   218,   40000000,    5410953,        0,  -15589047,          0,       0,    1641899,            3,            0
 15372,   219,   40000000,    6918356,        0,  -14081644,          0,       0,    2861934,            3,            0
 15372,   220,   40000000,    4856371,        0,  -16143629,          0,       0,    1811200,            3,            0
 15372,   221,   40000000,    5001111,        0,  -15998889,          0,       0,    1718295,            3,            0
 15372,   222,   40000000,    6536070,        0,  -14463930,          0,       0,    1829519,            3,            0
 15372,   223,   40000000,    5416196,        0,  -15583804,          0,       0,    1772011,            3,            0
 15372,   224,   40000000,    5255429,        0,  -15744571,          0,       0,    1807438,            3,            0
 15372,   225,   40000000,    5626462,        0,  -15373538,          0,       0,    1791559,            3,            0
 15372,   226,   40000000,    5547285,        0,  -15452715,          0,       0,    1977767,            3,            0
 15372,   227,   40000000,    6379522,        0,  -14620478,          0,       0,    1977727,            3,            0
 15372,   228,   40000000,    5693833,        0,  -15306167,          0,       0,    2130600,            3,            0
 15372,   229,   40000000,    5538861,        0,  -15461139,          0,       0,    2055231,            3,            0
 15372,   230,   40000000,    5263396,        0,  -15736604,          0,       0,    1832527,            3,            0
 15372,   231,   40000000,    4826738,        0,  -16173262,          0,       0,    1844636,            3,            0
 15372,   232,   40000000,    8426876,        0,  -12573124,          0,       0,    1748791,            3,            0
 15372,   233,   40000000,    4979698,        0,  -16020302,          0,       0,    1749974,            3,            0
 15372,   234,   40000000,    7161435,        0,  -13838565,          0,       0,    1915941,            3,            0
 15372,   235,   40000000,    5292535,        0,  -15707465,          0,       0,    1729157,            3,            0
 15372,   236,   40000000,    5279434,        0,  -15720566,          0,       0,    2245024,            3,            0
 15372,   237,   40000000,    8788350,        0,  -12211650,          0,       0,    1804742,            3,            0
 15372,   238,   40000000,    5260269,        0,  -15739731,          0,       0,    1705255,            3,            0
 15372,   239,   40000000,    8415041,        0,  -12584959,          0,       0,    1772297,            3,            0
 15372,   240,   40000000,    4987520,        0,  -16012480,          0,       0,    1850099,            3,            0
 15372,   241,   40000000,    4911003,        0,  -16088997,          0,       0,    1814601,            3,            0
 15372,   242,   40000000,    7682069,        0,  -13317931,          0,       0,    1888159,            3,            0
 15372,   243,   40000000,    5878769,        0,  -15121231,          0,       0,    2024648,            3,            0
 15372,   244,   40000000,    5135804,        0,  -15864196,          0,       0,    1894121,            3,            0
 15372,   245,   40000000,    5451637,        0,  -15548363,          0,       0,    1934516,            3,            0
 15372,   246,   40000000,    7407970,        0,  -13592030,          0,       0,    3133456,            3,            0
 15372,   247,   40000000,    8545005,        0,  -12454995,          0,       0,    1851608,            3,            0
 15372,   248,   40000000,    4901286,        0,  -16098714,          0,       0,    1796830,            3,            0
 15372,   249,   40000000,    8754798,        0,  -12245202,          0,       0,    2439953,            3,            0
 15372,   250,   40000000,    4993618,        0,  -16006382,          0,       0,    1865194,            3,            0
 15372,   251,   40000000,    7949933,        0,  -13050067,          0,       0,    3900236,            3,            0
 15372,   252,   40000000,    6799212,        0,  -14200788,          0,       0,    1849329,            3,            0
 15372,   253,   40000000,    5720522,        0,  -15279478,          0,       0,    1900172,            3,            0
 15372,   254,   40000000,    5792871,        0,  -15207129,          0,       0,    2123884,            3,            0
 15372,   255,   40000000,    5632263,        0,  -15367737,          0,       0,    1967912,            3,            0
 15372,   256,   40000000,    5209008,        0,  -15790992,          0,       0,    1854474,            3,            0
 15372,   257,   40000000,    5631896,        0,  -15368104,          0,       0,    1874594,            3,            0
 15372,   258,   40000000,    5913926,        0,  -15086074,          0,       0,    2100983,            3,            0
 15372,   259,   40000000,    6782739,        0,  -14217261,          0,       0,    2083378,            3,            0
 15372,   260,   40000000,    7076567,        0,  -13923433,          0,       0,    2364935,            3,            0
 15372,   261,   40000000,    5787920,        0,  -15212080,          0,       0,    2116452,            3,            0
 15372,   262,   40000000,    9636089,        0,  -11363911,          0,       0,    2110421,            3,            0
 15372,   263,   40000000,    5354972,        0,  -15645028,          0,       0,    1739349,            3,            0
 15372,   264,   40000000,   10289207,        0,  -10710793,          0,       0,    2695036,            3,            0
 15372,   265,   40000000,    6209550,        0,  -14790450,          0,       0,    1982794,            3,            0
 15372,   266,   40000000,    6593890,        0,  -14406110,          0,       0,    3149726,            3,            0
 15372,   267,   40000000,    5732686,        0,  -15267314,          0,       0,    2118230,            3,            0
 15372,   268,   40000000,    6509613,        0,  -14490387,          0,       0,    2032192,            3,            0
 15372,   269,   40000000,    6253532,        0,  -14746468,          0,       0,    1961477,            3,            0
 15372,   270,   40000000,    6198636,        0,  -14801364,          0,       0,    2054164,            3,            0
 15372,   271,   40000000,    5976275,        0,  -15023725,          0,       0,    2043346,            3,            0
 15372,   272,   40000000,    7467510,        0,  -13532490,          0,       0,    2127830,            3,            0
 15372,   273,   40000000,    6868255,        0,  -14131745,          0,       0,    2701778,            3,            0
 15372,   274,   40000000,    6166716,        0,  -14833284,          0,       0,    2477330,            3,            0
 15372,   275,   40000000,    5895170,        0,  -15104830,          0,       0,    2247001,            3,            0
 15372,   276,   40000000,    5981227,        0,  -15018773,          0,       0,    2214392,            3,            0
 15372,   277,   40000000,    9756306,        0,  -11243694,          0,       0,    2102732,            3,            0
 15372,   278,   40000000,    6300316,        0,  -14699684,          0,       0,    2183578,            3,            0
 15372,   279,   40000000,    9193310,        0,  -11806690,          0,       0,    3688508,            3,            0
 15372,   280,   40000000,    6387630,        0,  -14612370,          0,       0,    2139164,            3,            0
 15372,   281,   40000000,    8949726,        0,  -12050274,          0,       0,    4241486,            3,            0
 15372,   282,   40000000,    8014823,        0,  -12985177,          0,       0,    2025100,            3,            0
 15372,   283,   40000000,    5491327,        0,  -15508673,          0,       0,    2065731,            3,            0
 15372,   284,   40000000,    9994981,        0,  -11005019,          0,       0,    2029792,            3,            0
 15372,   285,   40000000,    5488186,        0,  -15511814,          0,       0,    1991032,            3,            0
 15372,   286,   40000000,    6160146,        0,  -14839854,          0,       0,    2316733,            3,            0
 15372,   287,   40000000,    6505664,        0,  -14494336,          0,       0,    2039544,            3,            0
 15372,   288,   40000000,    5341165,        0,  -15658835,          0,       0,    1908584,            3,            0
 15372,   289,   40000000,    6157307,        0,  -14842693,          0,       0,    1922494,            3,            0
 15372,   290,   40000000,    6725091,        0,  -14274909,          0,       0,    2104164,            3,            0
 15372,   291,   40000000,    6298184,        0,  -14701816,          0,       0,    2483677,            3,            0
 15372,   292,   40000000,   10326728,        0,  -10673272,          0,       0,    2182982,            3,            0
 15372,   293,   40000000,   11283951,        0,   -9716049,          0,       0,    2062313,            3,            0
 15372,   294,   40000000,    6236452,        0,  -14763548,          0,       0,    1919406,            3,            0
 15372,   295,   40000000,    5951163,        0,  -15048837,          0,       0,    1940788,            3,            0
 15372,   296,   40000000,    8364434,        0,  -12635566,          0,       0,    4634150,            3,            0
 15372,   297,   40000000,    9534733,        0,  -11465267,          0,       0,    2003024,            3,            0
 15372,   298,   40000000,    5063717,        0,  -15936283,          0,       0,    1955721,            3,            0
 15372,   299,   40000000,    8111834,        0,  -12888166,          0,       0,    2095547,            3,            0
 15372,   300,   40000000,    4921537,        0,  -16078463,          0,       0,    1840268,            3,            0
 15372,   301,   40000000,    6733843,        0,  -14266157,          0,       0,    2777771,            3,            0
 15372,   302,   40000000,    5698119,        0,  -15301881,          0,       0,    1943278,            3,            0
